openingECO,openingName,openingMoves,openingSubcategory,openingGamesPlayed,openingWhiteScore,openingDrawScore,openingBlackScore
C33,"MacDonnell Attack, KGA",1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.d4 Ne7 7.g3,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Maurian Defense, KGA",1.e4 e5 2.f4 exf4 3.Bc4 Nc6,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"McDonnell Attack, KGA",1.e4 e5 2.f4 exf4 3.Bc4 Qh4+ 4.Kf1 g5 5.Nc3 Bg7 6.g3,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Orsini Gambit, KGA",1.e4 e5 2.f4 exf4 3.b3,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Paris Gambit, KGA",1.e4 e5 2.f4 exf4 3.Ne2,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Requena Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nc3 Qh4+,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Schurig Gambit, KGA",1.e4 e5 2.f4 exf4 3.Bb5,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Tumbleweed; King's Own, KGA",1.e4 e5 2.f4 exf4 3.Kf2,King's Gambit Accepted,8584,44.1,19.5,36.4
C33,"Weiss Defense, KGA",1.e4 e5 2.f4 exf4 3.Be2 f5 4.exf5 d6,King's Gambit Accepted,8584,44.1,19.5,36.4
C34,"Becker; Anti-Kieseritzky Var, KGA",1.e4 e5 2.f4 exf4 3.Nf3 h6,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Bonsch-Osmolovsky Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Ne7,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Fischer Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 d6,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Gianutio Countergambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 f5,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"King's Knight Gambit, KGA; C34",1.e4 e5 2.f4 exf4 3.Nf3,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"MacLeod Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Nc6,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Schallop Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Nf6,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Schulder Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 d6 4.b4,King's Gambit Accepted,6603,44.8,18.6,36.6
C34,"Tashkent Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Nf6 4.e5 Nh5 5.g4,King's Gambit Accepted,6603,44.8,18.6,36.6
C35,"Bertin; Three Pawns Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Bh4+ 5.g3,"King's Gambit Accepted, Cunningham",796,43.1,19.7,37.2
C35,"Cunningham Gambit, KGA; C35",1.e4 e5 2.f4 exf4 3.Nf3 Be7,"King's Gambit Accepted, Cunningham",796,43.1,19.7,37.2
C35,"Neo-Cunningham Gambit, KGA; McCormick Defense",1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Nf6,"King's Gambit Accepted, Cunningham",796,43.1,19.7,37.2
C35,"Wild Cunningham Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 Be7 4.Bc4 Bh4+,"King's Gambit Accepted, Cunningham",796,43.1,19.7,37.2
C36,"Abbazia Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 d5 4.exd5 Nf6,"King's Gambit Accepted, Abbazia Defense",1196,39,25.9,35.1
C36,"Scandinavian Variation, KGA; Modern Defense, KGA; C36",1.e4 e5 2.f4 exf4 3.Nf3 d5,"King's Gambit Accepted, Abbazia Defense",1196,39,25.9,35.1
C37,"Anderssen Counter-Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5 Qh4+ 6.Kf1 Nh6 7.d4 d6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Australian Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.h4,King's Gambit Accepted,31,38.7,29,32.3
C37,"Baldwin Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Nc3 Qd4+ 8.Kh1 Qxc4 9.Nd5,King's Gambit Accepted,31,38.7,29,32.3
C37,"Bello Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Nc3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Bird Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 Bg4 5.Ne5 Qh4+ 6.g3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Blachy Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Nc6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Brentano Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O d5,King's Gambit Accepted,31,38.7,29,32.3
C37,C37,1.e4 e5 2.f4 exf4 3.Nf3 g5,King's Gambit Accepted,31,38.7,29,32.3
C37,"Cochrane Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5  Qh4+ 6.Kf1 f3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Double Muzio Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.e5 Qxe5 8.Bxf7+,King's Gambit Accepted,31,38.7,29,32.3
C37,"From Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qe7,King's Gambit Accepted,31,38.7,29,32.3
C37,"Ghulam Kassim; Koch Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4,King's Gambit Accepted,31,38.7,29,32.3
C37,"Ghulam-Kassim Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4 gxf3 6.Qxf3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Greco-Lolli; Wild Muzio Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Bxf7+,King's Gambit Accepted,31,38.7,29,32.3
C37,"Herzfeld; Portuguese; Vienna, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5  Qh4+ 6.Kf1 Nc6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Holloway Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Nc6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Kling & Horwitz Counter-Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O Qe7,King's Gambit Accepted,31,38.7,29,32.3
C37,"Koch; Ghulam Kassim Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4,King's Gambit Accepted,31,38.7,29,32.3
C37,Kotov Gambit,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.d4 gxf3 6.Bxf4,King's Gambit Accepted,31,38.7,29,32.3
C37,"MacDonnell Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Nc3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Middleton Counter-Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 d6 5.O-O Bg4 6.h3 h5 7.hxg4,King's Gambit Accepted,31,38.7,29,32.3
C37,"Muzio-Polerio Gambit, KGA; Wild Muzio",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O,King's Gambit Accepted,31,38.7,29,32.3
C37,"Paulsen Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.e5 Qxe5 8.d3 Bh6 9.Nc3 Ne7 10.Bd2,King's Gambit Accepted,31,38.7,29,32.3
C37,"Quaade; Taylor Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Nc3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Rosentreter Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4,King's Gambit Accepted,31,38.7,29,32.3
C37,"Rosentreter-Testa Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 g4 5.Bxf4,King's Gambit Accepted,31,38.7,29,32.3
C37,"Salvio Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5,King's Gambit Accepted,31,38.7,29,32.3
C37,"Santa Maria Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5  Qh4+ 6.Kf1 Nf6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Sarratt Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Silberschmidt Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Ne5  Qh4+ 6.Kf1 Nh6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Soerensen Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 Bg4 5.Nc3,King's Gambit Accepted,31,38.7,29,32.3
C37,"Sorensen Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.d4 Bg4 5.Ne5,King's Gambit Accepted,31,38.7,29,32.3
C37,"Young Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.O-O gxf3 6.Qxf3 Qf6 7.Bxf7+ Kxf7 8.d4 Qxd4+ 9.Be3 Qf6,King's Gambit Accepted,31,38.7,29,32.3
C37,"Young Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 g4 5.Bxf7+ Kxf7 6.O-O gxf3 7.Qxf3 Qf6 8.d4 Qxd4+ 9.Be3,King's Gambit Accepted,31,38.7,29,32.3
C38,"Greco Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4 h6 6.d4 d6,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Greco; Calabrian Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4 h6 6.d4 d6 7.hxg5 hxg5 8.Rxh8 Rxh8 9.Nc3,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Hanstein Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.O-O,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Mayet Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.d4 d6 6.c3,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Philidor Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Schultz Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7 5.h4 h6 6.d4 d6 7.Qd3,King's Gambit Accepted,363,39.7,12.7,47.7
C38,"Traditional Variation, KGA; C38",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.Bc4 Bg7,King's Gambit Accepted,363,39.7,12.7,47.7
C39,"Allgaier; Cotter Cambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Anderssen Defense, Kieseritsky Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Anderssen-Cordel Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.d4 Nh5 9.Bxf4 Nxf4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Berlin Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6,King's Gambit Accepted,901,40.8,18.9,40.3
C39,C39,1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Campbell; Brentano; Morphy Var, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Cotter Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 h6 6.Nxf7,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Green; Kolisch Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 d6,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Horny Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Qxg4 Nf6 8.Qxf4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Kieseritzky Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Long Whip Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 h5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Neumann Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nc6,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Paulsen Defense Deferred, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bg7,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Paulsen Defense, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Bg7,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Rice Gambit Accepted, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.O-O Bxe5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Rice Gambit, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Bc4 d5 7.exd5 Bd6 8.O-O,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Riviere Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.Nxg4 d5,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Rosenthal; Stockwhip Var, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Qe7,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Rubinstein Variation, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ne5 Nf6 6.d4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Thorold Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.d4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Urusov Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Bc4+ d5 8.Bxd5+ Ke8 9.d4,King's Gambit Accepted,901,40.8,18.9,40.3
C39,"Walker (Urusov) Attack, KGA",1.e4 e5 2.f4 exf4 3.Nf3 g5 4.h4 g4 5.Ng5 h6 6.Nxf7 Kxf7 7.Bc4+,King's Gambit Accepted,901,40.8,18.9,40.3
C40,"Bilguer Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Bronstein Attack, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Be2,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Bronstein Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Qh5+ g6 7.Qe2,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Chigorin Gambit, Damiano",1.e4 e5 2.Nf3 f6 3.Nxe5 Qe7 4.Nf3 d5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Chiodini Gambit,1.e4 e5 2.Nf3 Bc5 3.Nxe5 Nc6,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Clam Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.d3 Nc6 4.exf5,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Corkscrew Counter-Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Nf6 4.Bc4 fxe4 5.Nf7 Qe7 8.Nxh8 d5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Damiano Defense,1.e4 e5 2.Nf3 f6,King's Knight Opening,345964,40.5,31.2,28.3
C40,Damiano Gambit,1.e4 e5 2.Nf3 f6 3.Nxe5 fxe5 4.Qh5+ g6 5.Qxe5+ Qe7 6.Qxh8,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Diepstraten Countergambit, Latvian",1.e4 e5 2.Nf3 f5 3.c4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Duke of Courland Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 Qg5 5.d4 Qxg2 6.Qh5 g6 7.Bf7 Kd8 9.Bg6 Qh1,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Foltys Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4 fxe4 5.d3,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Foltys-Leonhardt Variation, Latvian Gambit",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Fraser Defense, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Nc6,King's Knight Opening,345964,40.5,31.2,28.3
C40,Glatz Gambit; Busch-Gass Gambit,1.e4 e5 2.Nf3 Bc5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Greco Defense,1.e4 e5 2.Nf3 Qf6,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Greco Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qe7,King's Knight Opening,345964,40.5,31.2,28.3
C40,Gunderam Gambit,1.e4 e5 2.Nf3 Qe7 3.Bc4 f5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Gunderam Gambit,1.e4 e5 2.Nf3 c6,King's Knight Opening,345964,40.5,31.2,28.3
C40,Halasz-Jacobsen Gambit,1.e4 e5 2.Nf3 d5 3.exd5 Bd6,King's Knight Opening,345964,40.5,31.2,28.3
C40,Jalalabad Defense,1.e4 e5 2.Nf3 c5,King's Knight Opening,345964,40.5,31.2,28.3
C40,King's Knight Opening; C40,1.e4 e5 2.Nf3,King's Knight Opening,345964,40.5,31.2,28.3
C40,Labourdonnais Gambit,1.e4 e5 2.Nf3 Qf6 3.Bc4 Qg6 4.O-O,King's Knight Opening,345964,40.5,31.2,28.3
C40,Latvian Gambit Accepted,1.e4 e5 2.Nf3 f5 3.exf5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Latvian; Greco Counter-Gambit,1.e4 e5 2.Nf3 f5,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Leonhardt Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4 fxe4 5.Nc3,King's Knight Opening,345964,40.5,31.2,28.3
C40,Levenstein; Queen's Defense; Brazilian; Gunderam,1.e4 e5 2.Nf3 Qe7,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Lobster Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.g4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Mail Line, Latvian Gambit Accepted",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4,King's Knight Opening,345964,40.5,31.2,28.3
C40,Maroczy Gambit,1.e4 e5 2.Nf3 d5 3.exd5 Bd6,King's Knight Opening,345964,40.5,31.2,28.3
C40,Maroczy; Elephant Gambit,1.e4 e5 2.Nf3 d5 3.exd5 Bd6,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Mason Countergambit, Latvian",1.e4 e5 2.Nf3 f5 3.d4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Mayet Attack, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4,King's Knight Opening,345964,40.5,31.2,28.3
C40,McConnell Defense,1.e4 e5 2.Nf3 Qf6,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Mlotkowski Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Nc3,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Morgado Defense, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4 Nf6,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Nimzovich Attack, Latvian",1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.d4 d6 5.Nc4 fxe4 6.Ne3,King's Knight Opening,345964,40.5,31.2,28.3
C40,Paulsen Counter-Gambit,1.e4 e5 2.Nf3 d5 3.exd5 e4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Poisoned Pawn Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 Qg5 5.d4 Qxg2,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Polerio-Svedenborg Variation, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4 fxe4 4.Nxe5 d5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Queen's Pawn Counter-Gambit; Elephant Gambit,1.e4 e5 2.Nf3 d5,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Senechaud Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.b4,King's Knight Opening,345964,40.5,31.2,28.3
C40,"Strautins Gambit, Latvian",1.e4 e5 2.Nf3 f5 3.Bc4 b5,King's Knight Opening,345964,40.5,31.2,28.3
C40,Wasp Variation,1.e4 e5 2.Nf3 d5 3.Nxe5 dxe4 4.Bc4 Qg5,King's Knight Opening,345964,40.5,31.2,28.3
C41,"Alapin-Blackburne Gambit, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Bg4 4.dxe5 Nd7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Bird Gambit, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4 4.c3,Philidor Defense,16051,47.1,23.8,29.1
C41,"Boden Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Qxd4 Bd7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Delmar Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 c6 5.c3,Philidor Defense,16051,47.1,23.8,29.1
C41,"Exchange Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4,Philidor Defense,16051,47.1,23.8,29.1
C41,"Hanham; Lord Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Jaenisch Counter-Attack, Philidor; Nimzovich Variation",1.e4 e5 2.Nf3 d6 3.d4 Nf6,Philidor Defense,16051,47.1,23.8,29.1
C41,"Klein Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Bc4,Philidor Defense,16051,47.1,23.8,29.1
C41,"Krause Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 c6 5.O-O,Philidor Defense,16051,47.1,23.8,29.1
C41,"Larobok Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Nc3 Nbd7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Larsen Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 g6,Philidor Defense,16051,47.1,23.8,29.1
C41,"Lion Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Nc3 Nf6,Philidor Defense,16051,47.1,23.8,29.1
C41,"Locock Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.Ng5 h6 5.Nxf7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Lopez Counter-Gambit, Philidor",1.e4 e5 2.Nf3 d6 3.Bc4 f5,Philidor Defense,16051,47.1,23.8,29.1
C41,"Morphy Gambit, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Bc4,Philidor Defense,16051,47.1,23.8,29.1
C41,"Paulsen Attack, Philidor",1.e4 e5 2.Nf3 d6 3.d4 exd4 4.Nxd4 d5 5.exd5,Philidor Defense,16051,47.1,23.8,29.1
C41,Philidor Counter Attack,1.e4 e5 2.Nf3 d6 3.d4 f5,Philidor Defense,16051,47.1,23.8,29.1
C41,Philidor Defense; C41,1.e4 e5 2.Nf3 d6,Philidor Defense,16051,47.1,23.8,29.1
C41,Philidor Gambit,1.e4 e5 2.Nf3 d6 3.d4 Bd7,Philidor Defense,16051,47.1,23.8,29.1
C41,"Rellstab Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.dxe5 Nxe4 5.Qd5,Philidor Defense,16051,47.1,23.8,29.1
C41,"Schlechter Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 c6 5.Nc3,Philidor Defense,16051,47.1,23.8,29.1
C41,"Sharp Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 Nb6,Philidor Defense,16051,47.1,23.8,29.1
C41,"Sokolsky Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nf6 4.dxe5 Nxe4 5.Nbd2,Philidor Defense,16051,47.1,23.8,29.1
C41,"Steiner Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 Nd7 4.Bc4 c6 5.O-O Be7 6.dxe5,Philidor Defense,16051,47.1,23.8,29.1
C41,"Zukertort Variation, Philidor",1.e4 e5 2.Nf3 d6 3.d4 f5 4.Nc3,Philidor Defense,16051,47.1,23.8,29.1
C42,"Berger Variation, Petroff",1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.Re1 Bg4 9.c3 f5 10.Nbd2,Petrov Defense,37647,39.5,36.8,23.8
C42,"Boden-Kieseritzky Gambit, Petroff",1.e4 e5 2.Nf3 Nf6 3.Bc4 Nxe4 4.Nc3,Petrov Defense,37647,39.5,36.8,23.8
C42,"Browne Attack, Petroff",1.e4 e5 2.Nf3 Nf6 3.Nxe5 d6 4.Nf3 Nxe4 5.d4 d5 6.Bd3 Be7 7.O-O Nc6 8.c4 Nb4 9.cxd5,Petrov Defense,37647,39.5,36.8,23.8
